currency,worktime,sex,isco88,geo\time	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
PPS,PT,M,ISCO9,SK	: 	4088.6 	3668.6 	3704.4 	3048.2 	2646.6 	4533.1 	2860.9 	2977.8 	2246.1 	2643.3 	1982.1 	: 	: 
PPS,PT,M,ISCO9,UK	: 	10039.2 	: 	: 	9058.1 	8690.0 	9189.9 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,M,TOTAL,AT	21658.6 	23131.1 	26744.2 	20090.6 	21963.7 	25487.3 	23701.8 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,M,TOTAL,BE	: 	: 	: 	: 	: 	26788.6 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,M,TOTAL,DE	17387.9 	17306.5 	16879.3 	12476.4 	12217.6 	11963.1 	11629.1 	11312.0 	11263.5 	11372.7 	11142.5 	10904.1 	10673.0 	: 
PPS,PT,M,TOTAL,DK	12236.4 	12478.0 	11191.4 	10817.0 	9030.2 	9188.1 	9571.0 	9296.6 	10644.8 	9600.2 	8771.8 	7652.5 	7694.5 	: 
PPS,PT,M,TOTAL,EL	: 	: 	: 	: 	: 	10546.8 	11329.2 	10203.2 	9099.6 	8073.9 	7734.9 	7227.3 	7112.7 	7270.1 
PPS,PT,M,TOTAL,ES	: 	11468.7 	11275.6 	12018.7 	11172.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,M,TOTAL,IE	: 	15062.2 	: 	11912.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,M,TOTAL,IS	29373.3 	32912.6 	30564.1 	29017.2 	13624.0 	13817.1 	13230.7 	11815.8 	11554.2 	10272.0 	: 	: 	: 	: 
PPS,PT,M,TOTAL,PT	13165 	13268.9 	12507.7 	: 	: 	: 	8988.7 	8313.3 	8010.5 	: 	: 	: 	: 	: 
PPS,PT,M,TOTAL,RO	3851.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,M,TOTAL,SE	17970.1 	17530.5 	16298.6 	15496.6 	14627.4 	22500.0 	22119.2 	22622.2 	21428.4 	: 	: 	: 	: 	: 
PPS,PT,M,TOTAL,SK	: 	6662.5 	6024.9 	6042.8 	4863.2 	4370.7 	6515.8 	5068.1 	5966.6 	3013.2 	3467.3 	5684.0 	: 	: 
PPS,PT,M,TOTAL,UK	: 	14696.9 	: 	: 	12858.5 	12757.6 	12611.8 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO0,AT	: 	: 	14580.0 	4775.1 	2033.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO0,BE	: 	: 	: 	: 	: 	: 	26021.5 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO0,BG	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO0,DK	13398.1 	20206.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO0,IE	: 	: 	: 	19643.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO0,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	: 	: 	: 	: 	: 
PPS,PT,T,ISCO0,RO	: 	: 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO0,SE	32560.4 	33044.2 	32062.2 	34262.7 	33734.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO0,SK	: 	5188.8 	5905.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1,AT	30845.9 	24707.9 	23155.3 	27281.6 	32076.2 	25196.0 	25784.3 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1,BG	10723.6 e	9242.5 	7308.7 	5700.2 	4907.3 	4725.3 	3552.8 	3337.8 	3266.5 	2840.3 	2084.9 	1604.5 	1540.6 	: 
PPS,PT,T,ISCO1,DE	35935.1 	35596.3 	34597.5 	24662.7 	24148.8 	23361.0 	22789.3 	22156.6 	21869.9 	21347.2 	20549.6 	19900.0 	19283.2 	: 
PPS,PT,T,ISCO1,DK	35186.0 	35180.1 	32471.0 	31693.8 	27243.5 	26834.8 	27495.7 	24145.3 	24277.8 	22234.9 	24846.3 	24212.6 	22889.2 	: 
PPS,PT,T,ISCO1,EL	: 	: 	: 	: 	: 	23302.0 	25622.9 	36852.0 	: 	27241.3 	26628.0 	24065.0 	26005.2 	21235.6 
PPS,PT,T,ISCO1,ES	: 	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1,HU	: 	14654.3 	11431.1 	11424.8 	10771.7 	9702.5 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1,IE	: 	26015.8 	: 	25107.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1,IS	40056.3 	38935.8 	36171.3 	45520.0 	28546.0 	19776.7 	21307.3 	17593.7 	23954.5 	18565.7 	: 	: 	: 	: 
PPS,PT,T,ISCO1,MT	12000.2 	12139.8 	7679.3 	9115.4 	11007.3 	11447.2 	12165.8 	13582.8 	6163.5 b	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1,PT	38617 	38345.6 	33137.6 	: 	: 	: 	27084.1 	17708.9 	16210.6 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1,RO	5543.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1,SE	29206.4 	28346.3 	25606.5 	25470.4 	23485.8 	33635.9 	33314.3 	35227.2 	33976.4 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1,SK	: 	14157.2 	9482.2 	9274.7 	7630.0 	6737.8 	9986.1 	9198.6 	12153.7 	6961.1 	6648.1 	2906.3 	: 	: 
PPS,PT,T,ISCO1,UK	: 	24739.4 	: 	: 	23388.9 	23833.2 	23139.7 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1-5,AT	17482.2 	17395.4 	18008.9 	16435.2 	16434.5 	16809.9 	16235.3 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1-5,BG	4174.6 e	3767.0 	2982.3 	2460.3 	2085.5 	2004.8 	1727.4 	1804.9 	1789.1 	1654.5 	1213.1 	996.1 	924.4 	: 
PPS,PT,T,ISCO1-5,DE	20092.7 	19764.8 	18708.3 	17409.0 	16990.1 	16578.7 	16130.7 	15705.9 	15487.3 	15101.5 	14613.1 	14175.4 	13812.2 	: 
PPS,PT,T,ISCO1-5,DK	15620.2 	18423.7 	11526.8 	11707.8 	11010.1 	10854.1 	11058.3 	9068.3 	9201.4 	10883.8 	8534.4 	8546.7 	8417.5 	: 
PPS,PT,T,ISCO1-5,EL	: 	: 	: 	: 	: 	10815.9 	11196.3 	10131.9 	9073.7 	8025.8 	7684.1 	6809.8 	6456.8 	6430.1 
PPS,PT,T,ISCO1-5,ES	: 	11101.0 	11059.7 	10706.9 	10149.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1-5,HU	: 	7551.0 	7120.0 	6342.5 	5980.8 	5665.2 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1-5,IE	: 	16004.5 	: 	13789.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1-5,IS	21305.7 	22582.9 	21011.3 	18700.9 	10437.0 	11003.6 	10277.2 	10086.5 	9007.1 	8479.9 	: 	: 	: 	: 
PPS,PT,T,ISCO1-5,MT	6225.9 	6218.3 	5870.1 	5278.7 	5753.0 	6306.4 	4856.5 	4954.1 	4436.3 b	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1-5,PT	11777 	11790.2 	11195.1 	: 	: 	: 	10083.5 	7510.8 	7278.8 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1-5,RO	4254.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1-5,SE	17945.6 	17328.7 	16183.8 	15550.4 	15020.3 	22338.5 	21866.2 	21564.3 	20753.8 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO1-5,SK	: 	6651.7 	5492.1 	5721.1 	5080.3 	4496.5 	5453.7 	4634.6 	5448.4 	3271.4 	3486.2 	5201.0 	: 	: 
PPS,PT,T,ISCO1-5,UK	: 	13597.9 	: 	: 	12073.4 	11393.2 	11143.3 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO2,AT	26795.6 	26820.8 	24557.9 	25413.4 	26070.8 	24419.7 	25245.8 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO2,BG	6636.3 e	5752.6 	4679.6 	3955.7 	3527.5 	3291.4 	2516.4 	2569.4 	2330.1 	1990.8 	1494.7 	1135.1 	1070.3 	: 
PPS,PT,T,ISCO2,DE	31298.3 	30974.7 	29981.6 	28724.8 	28253.2 	27694.0 	27103.3 	26644.0 	26375.3 	25728.5 	24933.6 	24261.7 	23498.6 	: 
PPS,PT,T,ISCO2,DK	18591.6 	20567.0 	18638.1 	20022.3 	17923.0 	19499.5 	22093.0 	15287.0 	15403.3 	16009.2 	17948.3 	17392.7 	17602.6 	: 
PPS,PT,T,ISCO2,EL	: 	: 	: 	: 	: 	8893.4 	9124.8 	8268.4 	7190.4 	6313.4 	5919.2 	5397.7 	5157.5 	5054.5 
PPS,PT,T,ISCO2,ES	: 	16545.8 	16288.2 	14880.4 	14065.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO2,HU	: 	10511.9 	9754.3 	9748.9 	9217.6 	9293.9 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO2,IE	: 	25230.7 	: 	23845.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO2,IS	39895.4 	43556.6 	38770.2 	39600.0 	21136.7 	23426.8 	20977.9 	17816.4 	20922.8 	20324.8 	: 	: 	: 	: 
PPS,PT,T,ISCO2,MT	8750.1 	7962.0 	8206.1 	6417.3 	5531.0 	8177.2 	4798.7 	7417.6 	4608.8 b	: 	: 	: 	: 	: 
PPS,PT,T,ISCO2,PT	15365 	15485.9 	14837.7 	: 	: 	: 	15031.4 	12443.3 	12195.3 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO2,RO	5491.6 	4847.5 	3909.4 	3435.4 	3493.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO2,SE	22919.5 	21747.2 	20763.6 	19865.5 	19252.2 	30538.7 	30131.8 	32263.1 	28873.6 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO2,SK	: 	7184.0 	6357.9 	6812.0 	6125.7 	5114.7 	5503.8 	4225.8 	4750.9 	3483.9 	3752.5 	3562.2 	: 	: 
PPS,PT,T,ISCO2,UK	: 	23244.9 	: 	: 	17359.7 	16822.5 	16384.2 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO3,AT	18933.1 	19436.9 	22259.8 	18021.7 	17691.9 	18124.4 	16886.9 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO3,BG	5177.2 e	4440.1 	3612.2 	2960.0 	2682.8 	2579.4 	2134.5 	2183.4 	2120.6 	1940.8 	1493.3 	1101.1 	956.8 	: 
PPS,PT,T,ISCO3,DE	21928.1 	21534.8 	19985.8 	18569.6 	18230.9 	17803.3 	17443.7 	17014.8 	16801.4 	16406.6 	15891.7 	15447.5 	15157.5 	: 
PPS,PT,T,ISCO3,DK	18763.5 	22827.3 	16053.3 	16703.9 	14368.6 	13335.9 	16457.4 	13535.3 	13651.8 	13972.2 	11993.0 	13383.6 	10353.1 	: 
PPS,PT,T,ISCO3,EL	: 	: 	: 	: 	: 	15913.4 	16549.3 	15051.7 	13695.4 	11882.8 	11528.0 	10740.2 	10390.2 	10284.2 
PPS,PT,T,ISCO3,ES	: 	11192.8 	12170.4 	9035.8 	10524.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO3,HU	: 	7584.4 	6420.3 	6416.8 	5730.5 	5493.1 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO3,IE	: 	19668.1 	: 	20751.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO3,IS	32022.3 	33219.2 	30485.4 	31223.7 	21450.6 	19547.7 	18083.6 	15169.2 	13942.9 	11221.8 	: 	: 	: 	: 
PPS,PT,T,ISCO3,MT	6581.7 	7320.7 	6701.8 	6016.8 	6832.6 	6808.7 	5890.0 	5078.1 	4748.1 b	: 	: 	: 	: 	: 
PPS,PT,T,ISCO3,PT	15381 	15024.3 	14262.6 	: 	: 	: 	15153.1 	10626.1 	10392.8 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO3,RO	3750.4 	3312.6 	3289.3 	2894.2 	2939.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO3,SE	19426.0 	18854.6 	17356.9 	16751.7 	16285.8 	24776.6 	24281.0 	23583.9 	23476.7 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO3,SK	: 	5627.5 	5019.2 	5591.2 	5156.7 	4573.9 	6078.5 	5664.6 	5815.2 	3395.9 	4730.4 	5023.0 	: 	: 
PPS,PT,T,ISCO3,UK	: 	17183.4 	: 	: 	16088.4 	15597.5 	15783.7 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO4,AT	16456.1 	16676.4 	17083.0 	15654.6 	15600.1 	16363.7 	16456.7 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO4,BG	3251.1 e	2855.0 	2287.4 	1750.5 	1526.1 	1512.1 	1272.6 	1356.2 	1396.5 	1339.8 	985.6 	776.8 	762.2 	: 
PPS,PT,T,ISCO4,DE	19126.7 	18781.5 	17793.3 	16441.8 	16035.6 	15448.4 	15005.3 	14584.1 	14267.1 	13982.9 	13425.8 	13085.0 	12646.2 	: 
PPS,PT,T,ISCO4,DK	14468.6 	14662.2 	13209.1 	13406.6 	13489.0 	14539.6 	13975.3 	11995.8 	12420.8 	12777.9 	11127.8 	11651.8 	11593.7 	: 
PPS,PT,T,ISCO4,EL	: 	: 	: 	: 	: 	8952.7 	9161.4 	8352.6 	7510.5 	6304.6 	6075.1 	5706.6 	5416.3 	5299.3 
PPS,PT,T,ISCO4,ES	: 	10433.6 	9984.6 	10633.4 	9683.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO4,HU	: 	5743.0 	5184.8 	5182.0 	4873.1 	4539.1 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO4,IE	: 	14419.8 	: 	12900.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO4,IS	16732.1 	17900.8 	15766.4 	15295.5 	14205.6 	14886.4 	13850.7 	9839.0 	9027.9 	8403.1 	: 	: 	: 	: 
PPS,PT,T,ISCO4,MT	5783.4 	6048.7 	5870.1 	5429.0 	5492.7 	6257.4 	4586.1 	4569.4 	4893.1 b	: 	: 	: 	: 	: 
PPS,PT,T,ISCO4,PT	9728 	9616.1 	9198.4 	: 	: 	: 	10711.4 	6919.3 	6760.5 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO4,RO	2955.7 	2612.8 	2787.3 	2450.4 	2488.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO4,SE	15668.8 	15096.4 	14016.2 	13604.3 	12912.1 	20383.6 	19686.9 	19388.8 	19061.2 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO4,SK	: 	6279.3 	5752.8 	5213.8 	4749.2 	4418.4 	5053.7 	4064.1 	5174.6 	3179.8 	3057.4 	2827.4 	: 	: 
PPS,PT,T,ISCO4,UK	: 	11729.2 	: 	: 	11210.9 	10760.7 	10773.8 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO5,AT	13364.6 	13051.6 	12480.0 	11807.2 	11847.2 	13019.5 	12166.1 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO5,BG	2346.3 e	2165.1 	1654.0 	1374.9 	1159.2 	1107.6 	918.4 	958.8 	981.4 	934.6 	599.8 	579.1 	567.6 	: 
PPS,PT,T,ISCO5,DE	11881.8 	11799.9 	11264.5 	10929.0 	10690.4 	10267.5 	10034.8 	9629.2 	9480.1 	9228.7 	8950.5 	8723.3 	8430.8 	: 
PPS,PT,T,ISCO5,DK	13822.6 	16376.9 	7082.4 	6931.9 	6539.3 	6467.8 	6250.7 	5198.1 	6093.4 	6370.3 	5282.6 	5350.5 	5051.9 	: 
PPS,PT,T,ISCO5,EL	: 	: 	: 	: 	: 	12103.3 	12329.1 	10907.8 	9622.7 	8087.5 	7593.5 	6968.3 	6572.8 	6565.1 
PPS,PT,T,ISCO5,ES	: 	9761.0 	8746.9 	9667.3 	8603.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO5,HU	: 	4325.0 	3726.6 	3724.5 	3454.0 	3468.4 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO5,IE	: 	12531.1 	: 	9286.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO5,IS	13271.6 	15310.7 	14711.1 	13338.8 	7770.2 	8826.6 	8278.8 	8448.8 	7477.4 	7014.8 	: 	: 	: 	: 
PPS,PT,T,ISCO5,MT	4851.8 	4917.1 	4607.8 	4289.1 	4854.2 	5049.9 	3891.9 	3925.4 	3606.7 b	: 	: 	: 	: 	: 
PPS,PT,T,ISCO5,PT	6907 	6834.1 	6599.1 	: 	: 	: 	7136.8 	5295.3 	5053.2 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO5,RO	2509.1 	2217.8 	2143.6 	1884.9 	1914.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO5,SE	15713.0 	15200.0 	14271.5 	13630.1 	13311.4 	19667.1 	19443.8 	18885.8 	18575.5 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO5,SK	: 	5010.0 	3917.6 	4695.7 	4136.4 	3399.5 	4549.0 	3528.7 	4156.9 	2822.2 	2285.1 	6783.2 	: 	: 
PPS,PT,T,ISCO5,UK	: 	8846.2 	: 	: 	8537.9 	7934.1 	7646.7 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7,AT	14534.9 	17469.7 	17265.5 	15064.1 	15139.3 	17190.3 	14612.1 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7,BG	3418.5 e	2837.0 	2257.8 	1905.2 	1583.4 	1572.6 	1378.2 	1392.5 	1647.2 	1516.7 	1343.0 	957.5 	859.5 	: 
PPS,PT,T,ISCO7,DE	16518.5 	16519.8 	16280.0 	12669.9 	12122.1 	11680.5 	11160.2 	10657.6 	10231.0 	10160.9 	9863.8 	9632.0 	9417.4 	: 
PPS,PT,T,ISCO7,DK	15797.5 	15907.6 	14396.2 	13656.6 	11964.0 	12224.4 	12527.9 	11685.0 	13695.0 	11321.1 	11352.0 	9926.6 	9952.5 	: 
PPS,PT,T,ISCO7,EL	: 	: 	: 	: 	: 	11428.9 	12003.0 	10937.0 	9849.3 	8803.8 	8505.1 	7559.9 	7588.9 	7481.4 
PPS,PT,T,ISCO7,ES	: 	9818.5 	10416.1 	11646.0 	10036.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7,HU	: 	4094.8 	4135.8 	3567.5 	3234.0 	3188.3 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7,IE	: 	14310.1 	: 	10658.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7,IS	32310.6 	35020.0 	31217.8 	28717.5 	15811.5 	14781.0 	12995.6 	12699.1 	12535.1 	10833.3 	: 	: 	: 	: 
PPS,PT,T,ISCO7,MT	5201.2 	6309.7 	5125.3 	5944.3 	6355.8 	5925.8 	3838.4 	4947.0 	2136.2 b	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7,PT	10729 	10644.2 	9578.8 	: 	: 	: 	6874.6 	5332.0 	5077.3 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7,RO	3288.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7,SE	15134.9 	15415.8 	14533.6 	14053.1 	12652.9 	20649.8 	20069.9 	20181.7 	20059.2 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7,SK	: 	5215.8 	4838.7 	6127.0 	5165.8 	3516.0 	6780.4 	5078.7 	5721.0 	3070.1 	3053.8 	3079.9 	: 	: 
PPS,PT,T,ISCO7,UK	: 	21057.6 	: 	: 	16301.6 	15807.9 	16510.5 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7-9,AT	11953.5 	12665.6 	11862.1 	11453.5 	11442.6 	13279.9 	12472.6 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7-9,BG	2790.4 e	2382.7 	1894.4 	1599.3 	1362.7 	1372.2 	1261.3 	1381.2 	1592.8 	1460.0 	1268.6 	901.9 	794.6 	: 
PPS,PT,T,ISCO7-9,DE	9756.6 	9636.6 	9333.2 	8027.5 	7826.9 	7535.8 	7315.1 	7105.1 	6945.8 	6898.2 	6667.2 	6542.5 	6367.9 	: 
PPS,PT,T,ISCO7-9,DK	11595.9 	12547.5 	10863.4 	10464.3 	8963.7 	9047.6 	9278.6 	9018.2 	10593.1 	9160.3 	8791.0 	7665.0 	7524.5 	: 
PPS,PT,T,ISCO7-9,EL	: 	: 	: 	: 	: 	8332.4 	8431.3 	7849.2 	7354.2 	6214.4 	6148.4 	5540.9 	5551.8 	5601.4 
PPS,PT,T,ISCO7-9,ES	: 	9042.0 	8809.2 	9791.1 	9092.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7-9,HU	: 	4063.3 	4066.3 	3641.4 	3287.5 	3317.4 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7-9,IE	: 	11539.7 	: 	9469.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7-9,IS	26161.0 	29134.8 	26784.0 	23954.8 	12182.3 	12917.9 	11888.6 	9191.9 	9839.2 	8551.0 	: 	: 	: 	: 
PPS,PT,T,ISCO7-9,MT	4907.5 	5394.1 	5073.1 	4841.3 	5420.1 	5234.6 	3806.1 	3925.4 	3780.8 b	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7-9,PT	6399 	6312.3 	6121.8 	: 	: 	: 	7339.4 	3896.5 	3730.8 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7-9,RO	2695.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7-9,SE	13332.1 	12452.3 	12176.5 	11644.2 	11022.7 	18765.7 	18176.5 	18519.6 	18302.2 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO7-9,SK	: 	4339.1 	3908.3 	4241.7 	3469.5 	2808.1 	4920.1 	3539.0 	3712.3 	2437.4 	2634.0 	2320.8 	: 	: 
PPS,PT,T,ISCO7-9,UK	: 	9486.2 	: 	: 	8711.8 	8250.4 	8238.9 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO8,AT	17249.9 	16964.1 	15769.7 	13840.1 	14199.4 	16471.1 	14204.1 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO8,BG	3224.0 e	2759.6 	2180.3 	1919.4 	1639.4 	1644.4 	1493.7 	1606.8 	1856.7 	1726.1 	1497.4 	1040.9 	924.4 	: 
PPS,PT,T,ISCO8,DE	12847.8 	12684.9 	12040.2 	9284.8 	9067.7 	8760.4 	8440.5 	8226.9 	8072.2 	8016.9 	7763.2 	7542.0 	7354.5 	: 
PPS,PT,T,ISCO8,DK	16359.1 	16089.8 	13633.3 	14256.3 	11577.3 	11267.8 	12828.7 	11999.7 	13856.4 	11846.7 	10264.3 	9095.1 	9264.8 	: 
PPS,PT,T,ISCO8,EL	: 	: 	: 	: 	: 	8637.2 	8866.1 	8054.9 	7212.4 	6435.9 	6068.2 	5506.5 	5392.6 	5534.6 
PPS,PT,T,ISCO8,ES	: 	10481.8 	9371.9 	10924.6 	9742.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO8,HU	: 	4644.4 	4711.2 	4287.9 	3561.1 	3703.3 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO8,IE	: 	14573.7 	: 	13607.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO8,IS	28193.0 	32414.5 	31383.1 	27618.4 	11462.4 	14709.4 	17485.0 	9827.7 	10038.3 	8304.3 	: 	: 	: 	: 
PPS,PT,T,ISCO8,MT	5880.4 	6227.6 	5828.6 	5792.6 	5624.2 	5213.6 	4531.2 	4157.6 	4581.3 b	: 	: 	: 	: 	: 
PPS,PT,T,ISCO8,PT	9427 	9270.3 	8781.5 	: 	: 	: 	8666.2 	4369.4 	4217.0 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO8,RO	3354.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO8,SE	16620.5 	16018.3 	15244.7 	14380.5 	13420.3 	20248.4 	20097.9 	20209.9 	19931.1 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO8,SK	: 	5776.4 	4997.3 	5675.8 	4477.9 	3084.1 	7035.5 	4977.7 	4403.5 	3021.9 	2898.5 	3228.5 	: 	: 
PPS,PT,T,ISCO8,UK	: 	12904.4 	: 	: 	12254.0 	11018.0 	11076.7 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO9,AT	11107.6 	11596.8 	10326.1 	10307.5 	10260.7 	12187.1 	11878.0 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO9,BG	2226.7 e	1917.2 	1566.3 	1314.6 	1104.3 	1079.9 	958.6 	1105.5 	1183.0 	1065.6 	899.0 	671.8 	600.0 	: 
PPS,PT,T,ISCO9,DE	8114.4 	8063.2 	7720.5 	7253.7 	7063.3 	6782.2 	6658.6 	6450.6 	6382.6 	6338.9 	6119.2 	5997.3 	5829.8 	: 
PPS,PT,T,ISCO9,DK	9068.9 	9986.4 	7384.5 	7152.3 	6463.6 	6364.1 	6071.3 	5944.2 	6900.8 	6160.3 	6061.5 	5478.9 	5486.5 	: 
PPS,PT,T,ISCO9,EL	: 	: 	: 	: 	: 	6482.3 	6592.8 	5944.6 	5305.9 	4474.6 	4293.2 	3949.4 	3775.3 	3634.3 
PPS,PT,T,ISCO9,ES	: 	8574.8 	8388.6 	8826.5 	8745.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO9,HU	: 	3955.8 	3928.8 	3555.8 	3268.7 	3327.4 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO9,IE	: 	10390.2 	: 	8839.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,PT,T,ISCO9,IS	17999.5 	19441.1 	17908.5 	15820.0 	8268.6 	10161.0 	9151.1 	6573.2 	7071.2 	6589.8 	: 	: 	: 	: 
